match_id,date,gender,competition,competition_id,stage,team_a,team_b,team_a_score,team_b_score,sets_a,sets_b,winner,venue,country_host,neutral,source,source_match_id,tournament_no,no_in_tournament,elo_a_pre,elo_b_pre,elo_pred_a,elo_a_post,elo_b_post,a_matches_played,a_current_streak,a_days_since_last,a_win_rate_last5,a_set_margin_avg_last5,a_win_rate_last10,a_set_margin_avg_last10,b_matches_played,b_current_streak,b_days_since_last,b_win_rate_last5,b_set_margin_avg_last5,b_win_rate_last10,b_set_margin_avg_last10,h2h_matches_played,h2h_win_rate_a,competition_importance,stage_importance,match_importance,tournament_progress,elo_diff,matches_played_diff,current_streak_diff,days_since_last_diff,win_rate_last5_diff,set_margin_avg_last5_diff,win_rate_last10_diff,set_margin_avg_last10_diff
fivb_vis:3608,2011-11-20,men,World Cup,WC_MEN,other,IRN,JPN,92,83,3,1,team_a,Nippongaishi Hall,,True,fivb_vis,3608,251,3,1438.482469458455,1476.5056138367756,0.445497714060437,1456.226542608521,1458.7615406867096,26,-1,419.0,0.2,-1.2,0.3,-0.8,47,-2,414.0,0.2,-1.8,0.4,-1.1,4,0.25,4.0,1.0,4.0,0.045454545454545456,-38.023144378320694,-21,1,5.0,0.0,0.6000000000000001,-0.10000000000000003,0.30000000000000004
fivb_vis:3609,2011-11-20,men,World Cup,WC_MEN,other,CHN,USA,58,75,0,3,team_b,Kagoshima Arena,,True,fivb_vis,3609,251,4,1485.7434281773074,1707.4150468856328,0.21822430441786808,1478.7602504359356,1714.3982246270045,17,-3,419.0,0.4,-0.6,0.4,-0.6,46,3,79.0,0.6,0.8,0.6,0.6,1,0.0,4.0,1.0,4.0,0.06060606060606061,-221.67161870832547,-29,-6,340.0,-0.19999999999999996,-1.4,-0.19999999999999996,-1.2
fivb_vis:3610,2011-11-20,men,World Cup,WC_MEN,other,ITA,RUS,90,97,1,3,team_b,Kagoshima Arena,,True,fivb_vis,3610,251,5,1684.8370586139524,1720.7754040675425,0.44846423648373135,1670.486203046473,1735.1262596350218,35,-2,406.0,0.6,0.4,0.7,0.8,42,3,407.0,0.6,1.0,0.8,1.7,2,0.5,4.0,1.0,4.0,0.07575757575757576,-35.938345453590046,-7,-5,-1.0,0.0,-0.6,-0.10000000000000009,-0.8999999999999999
fivb_vis:3611,2011-11-20,men,World Cup,WC_MEN,other,EGY,BRA,51,75,0,3,team_b,Kagoshima Arena,,True,fivb_vis,3611,251,6,1371.5091818758492,1763.2227312874115,0.09492897430240253,1368.4714546981722,1766.2604584650885,35,-1,119.0,0.4,-0.2,0.3,-0.8,47,-1,120.0,0.8,1.6,0.7,1.1,4,0.0,4.0,1.0,4.0,0.09090909090909091,-391.7135494115623,-12,0,-1.0,-0.4,-1.8,-0.39999999999999997,-1.9000000000000001
fivb_vis:3612,2011-11-21,men,World Cup,WC_MEN,other,CUB,IRN,75,56,3,0,team_a,Nippongaishi Hall,,True,fivb_vis,3612,251,7,1655.7414692377095,1456.226542608521,0.7592368730004563,1663.445889301695,1448.5221225445355,32,-1,1.0,0.6,-0.2,0.7,0.4,27,1,1.0,0.4,-0.4,0.4,-0.4,1,1.0,4.0,1.0,4.0,0.10606060606060606,199.5149266291885,5,-2,0.0,0.19999999999999996,0.2,0.29999999999999993,0.8
fivb_vis:3613,2011-11-21,men,World Cup,WC_MEN,other,SRB,POL,90,101,1,3,team_b,Nippongaishi Hall,,True,fivb_vis,3613,251,8,1621.7140469292992,1667.8754497553882,0.43395655813368034,1607.8274370690215,1681.762059615666,23,-1,1.0,0.6,0.4,0.7,1.0,34,1,1.0,0.6,0.0,0.6,0.3,2,0.0,4.0,1.0,4.0,0.12121212121212122,-46.16140282608899,-11,-2,0.0,0.0,0.4,0.09999999999999998,0.7
fivb_vis:3614,2011-11-21,men,World Cup,WC_MEN,other,ARG,JPN,97,99,3,2,team_a,Nippongaishi Hall,,True,fivb_vis,3614,251,9,1603.5061327003114,1458.7615406867096,0.6970346858175279,1613.2010227541505,1449.0666506328705,40,3,1.0,0.6,0.4,0.7,0.9,48,-3,1.0,0.2,-1.6,0.3,-1.4,4,0.25,4.0,1.0,4.0,0.13636363636363635,144.74459201360173,-8,6,0.0,0.39999999999999997,2.0,0.39999999999999997,2.3
fivb_vis:3615,2011-11-21,men,World Cup,WC_MEN,other,EGY,ITA,57,75,0,3,team_b,Kagoshima Arena,,True,fivb_vis,3615,251,10,1368.4714546981722,1670.486203046473,0.14949890339741118,1363.6874897894552,1675.2701679551901,36,-2,1.0,0.4,-0.4,0.3,-0.8,36,-3,1.0,0.4,-0.4,0.7,0.9,1,0.0,4.0,1.0,4.0,0.15151515151515152,-302.0147483483008,0,1,0.0,0.0,0.0,-0.39999999999999997,-1.7000000000000002
fivb_vis:3616,2011-11-21,men,World Cup,WC_MEN,other,BRA,USA,91,76,3,1,team_a,Kagoshima Arena,,True,fivb_vis,3616,251,11,1766.2604584650885,1714.3982246270045,0.574086306467111,1779.889696658141,1700.768986433952,48,1,1.0,0.8,1.8,0.8,1.5,47,4,1.0,0.8,2.0,0.7,1.2,3,0.3333333333333333,4.0,1.0,4.0,0.16666666666666666,51.86223383808397,1,-3,0.0,0.0,-0.19999999999999996,0.10000000000000009,0.30000000000000004
fivb_vis:3617,2011-11-21,men,World Cup,WC_MEN,other,RUS,CHN,75,56,3,0,team_a,Kagoshima Arena,,True,fivb_vis,3617,251,12,1735.1262596350218,1478.7602504359356,0.8139315080551504,1741.080451377257,1472.8060586937004,43,4,1.0,0.8,1.6,0.8,1.6,18,-4,1.0,0.2,-1.8,0.3,-1.0,0,,4.0,1.0,4.0,0.18181818181818182,256.3660091990862,25,8,0.0,0.6000000000000001,3.4000000000000004,0.5,2.6
fivb_vis:3618,2011-11-22,men,World Cup,WC_MEN,other,IRN,SRB,104,99,3,2,team_a,Nippongaishi Hall,,True,fivb_vis,3618,251,13,1448.5221225445355,1607.8274370690215,0.28556239683199647,1471.3841258459115,1584.9654337676454,28,-1,1.0,0.4,-0.6,0.3,-0.9,24,-2,1.0,0.4,-0.4,0.6,0.5,0,,4.0,1.0,4.0,0.19696969696969696,-159.305314524486,4,1,0.0,0.0,-0.19999999999999996,-0.3,-1.4
fivb_vis:3619,2011-11-22,men,World Cup,WC_MEN,other,POL,ARG,93,90,3,1,team_a,Nippongaishi Hall,,True,fivb_vis,3619,251,14,1681.762059615666,1613.2010227541505,0.5974061717990428,1694.6450621180966,1600.3180202517199,35,2,1.0,0.6,0.2,0.7,0.7,41,4,1.0,0.8,1.0,0.7,0.7,1,1.0,4.0,1.0,4.0,0.21212121212121213,68.5610368615155,-6,-2,0.0,-0.20000000000000007,-0.8,0.0,0.0
fivb_vis:3620,2011-11-22,men,World Cup,WC_MEN,other,JPN,CUB,66,75,0,3,team_b,Nippongaishi Hall,,True,fivb_vis,3620,251,15,1449.0666506328705,1663.445889301695,0.22547055592112358,1441.8515928433947,1670.6609470911708,49,-4,1.0,0.2,-1.4,0.2,-1.7,33,1,1.0,0.6,0.2,0.7,0.6,1,0.0,4.0,1.0,4.0,0.22727272727272727,-214.37923866882443,16,-5,0.0,-0.39999999999999997,-1.5999999999999999,-0.49999999999999994,-2.3
fivb_vis:3621,2011-11-22,men,World Cup,WC_MEN,other,CHN,EGY,58,75,0,3,team_b,Kagoshima Arena,,True,fivb_vis,3621,251,16,1472.8060586937004,1363.6874897894552,0.6520669070805571,1451.9399176671225,1384.553630816033,19,-5,1.0,0.0,-2.8,0.3,-1.0,37,-3,1.0,0.4,-0.4,0.2,-1.4,1,1.0,4.0,1.0,4.0,0.24242424242424243,109.1185689042452,-18,-2,0.0,-0.4,-2.4,0.09999999999999998,0.3999999999999999
fivb_vis:3622,2011-11-22,men,World Cup,WC_MEN,other,ITA,BRA,110,107,3,2,team_a,Kagoshima Arena,,True,fivb_vis,3622,251,17,1675.2701679551901,1779.889696658141,0.35383174612555585,1695.9475520791723,1759.2123125341589,37,1,1.0,0.4,-0.2,0.7,0.9,49,2,1.0,0.8,1.6,0.8,1.4,3,0.0,4.0,1.0,4.0,0.25757575757575757,-104.6195287029509,-12,-1,0.0,-0.4,-1.8,-0.10000000000000009,-0.4999999999999999
fivb_vis:3623,2011-11-22,men,World Cup,WC_MEN,other,USA,RUS,60,76,0,3,team_b,Kagoshima Arena,,True,fivb_vis,3623,251,18,1700.768986433952,1741.080451377257,0.4422460668410946,1686.617112295037,1755.232325516172,48,-1,1.0,0.8,2.0,0.6,0.9,44,5,1.0,1.0,2.6,0.8,1.6,3,0.3333333333333333,4.0,1.0,4.0,0.2727272727272727,-40.311464943305054,4,-6,0.0,-0.19999999999999996,-0.6000000000000001,-0.20000000000000007,-0.7000000000000001
fivb_vis:3624,2011-11-24,men,World Cup,WC_MEN,other,ARG,CUB,92,79,3,1,team_a,Osaka Central Gym,,True,fivb_vis,3624,251,19,1600.3180202517199,1670.6609470911708,0.4001292880643554,1619.5138830336605,1651.4650843092302,42,-1,2.0,0.8,1.2,0.6,0.3,34,2,2.0,0.8,1.4,0.8,1.1,0,,4.0,1.0,4.0,0.2878787878787879,-70.34292683945091,8,-3,0.0,0.0,-0.19999999999999996,-0.20000000000000007,-0.8
fivb_vis:3625,2011-11-24,men,World Cup,WC_MEN,other,POL,IRN,111,100,2,3,team_b,Osaka Central Gym,,True,fivb_vis,3625,251,20,1694.6450621180966,1471.3841258459115,0.7833324872706021,1669.5784225254374,1496.4507654385707,36,3,2.0,0.6,0.2,0.8,1.2,29,1,2.0,0.6,0.2,0.3,-0.9,1,1.0,4.0,1.0,4.0,0.30303030303030304,223.26093627218506,7,2,0.0,0.0,0.0,0.5,2.1
fivb_vis:3626,2011-11-24,men,World Cup,WC_MEN,other,SRB,JPN,105,105,3,2,team_a,Osaka Central Gym,,True,fivb_vis,3626,251,21,1584.9654337676454,1441.8515928433947,0.6950486297277308,1594.723877616358,1432.093148994682,25,-3,2.0,0.4,0.0,0.5,0.2,50,-5,2.0,0.0,-2.2,0.1,-2.1,0,,4.0,1.0,4.0,0.3181818181818182,143.11384092425078,-25,2,0.0,0.4,2.2,0.4,2.3000000000000003
fivb_vis:3627,2011-11-24,men,World Cup,WC_MEN,other,EGY,USA,59,75,0,3,team_b,Kumamoto Prefectural Gymnasium,,True,fivb_vis,3627,251,22,1384.553630816033,1686.617112295037,0.14946323774348602,1379.7708072082416,1691.3999359028285,38,1,2.0,0.4,-0.4,0.3,-0.8,49,-2,2.0,0.6,0.8,0.5,0.3,1,0.0,4.0,1.0,4.0,0.3333333333333333,-302.06348147900394,-11,3,0.0,-0.19999999999999996,-1.2000000000000002,-0.2,-1.1
fivb_vis:3628,2011-11-24,men,World Cup,WC_MEN,other,BRA,RUS,75,57,3,0,team_a,Kumamoto Prefectural Gymnasium,,True,fivb_vis,3628,251,23,1759.2123125341589,1755.232325516172,0.5057274112129604,1775.0290353753442,1739.4156026749868,50,-1,2.0,0.6,0.8,0.8,1.6,45,6,2.0,1.0,2.6,0.8,1.7,2,0.5,4.0,1.0,4.0,0.3484848484848485,3.9799870179867867,5,-7,0.0,-0.4,-1.8,0.0,-0.09999999999999987
fivb_vis:3629,2011-11-24,men,World Cup,WC_MEN,other,ITA,CHN,75,42,3,0,team_a,Kumamoto Prefectural Gymnasium,,True,fivb_vis,3629,251,24,1695.9475520791723,1451.9399176671225,0.8029161245327084,1702.2542360941256,1445.633233652169,38,2,2.0,0.4,-0.4,0.7,0.7,20,-6,2.0,0.0,-2.8,0.3,-1.2,1,1.0,4.0,1.0,4.0,0.36363636363636365,244.0076344120498,18,8,0.0,0.4,2.4,0.39999999999999997,1.9
fivb_vis:3630,2011-11-25,men,World Cup,WC_MEN,other,IRN,ARG,104,100,3,2,team_a,Osaka Central Gym,,True,fivb_vis,3630,251,25,1496.4507654385707,1619.5138830336605,0.32995065406492347,1517.8923445084931,1598.072303963738,30,2,1.0,0.6,0.0,0.4,-0.6,43,1,1.0,0.8,1.2,0.7,0.7,1,0.0,4.0,1.0,4.0,0.3787878787878788,-123.0631175950898,-13,1,0.0,-0.20000000000000007,-1.2,-0.29999999999999993,-1.2999999999999998
fivb_vis:3631,2011-11-25,men,World Cup,WC_MEN,other,CUB,SRB,92,85,3,1,team_a,Osaka Central Gym,,True,fivb_vis,3631,251,26,1651.4650843092302,1594.723877616358,0.5809388480463159,1664.875041171748,1581.3139207538402,35,-1,1.0,0.6,0.4,0.7,0.6,26,1,1.0,0.4,-0.4,0.5,0.1,2,0.5,4.0,1.0,4.0,0.3939393939393939,56.74120669287208,9,-2,0.0,0.19999999999999996,0.8,0.19999999999999996,0.5
fivb_vis:3632,2011-11-25,men,World Cup,WC_MEN,other,JPN,POL,83,98,1,3,team_b,Osaka Central Gym,,True,fivb_vis,3632,251,27,1432.093148994682,1669.5784225254374,0.20309281478282354,1425.5941789216317,1676.0773925984877,51,-6,1.0,0.0,-1.8,0.1,-1.9,37,-1,1.0,0.6,0.6,0.7,0.9,2,0.5,4.0,1.0,4.0,0.4090909090909091,-237.48527353075542,14,-5,0.0,-0.6,-2.4,-0.6,-2.8
fivb_vis:3633,2011-11-25,men,World Cup,WC_MEN,other,RUS,EGY,98,69,3,1,team_a,Kumamoto Prefectural Gymnasium,,True,fivb_vis,3633,251,28,1739.4156026749868,1379.7708072082416,0.8879810015352512,1743.0002106258587,1376.1861992573697,46,-1,1.0,0.8,1.6,0.7,1.3,39,-1,1.0,0.2,-1.6,0.3,-1.0,3,1.0,4.0,1.0,4.0,0.42424242424242425,359.6447954667451,7,0,0.0,0.6000000000000001,3.2,0.39999999999999997,2.3
fivb_vis:3634,2011-11-25,men,World Cup,WC_MEN,other,CHN,BRA,86,107,2,3,team_b,Kumamoto Prefectural Gymnasium,,True,fivb_vis,3634,251,29,1445.633233652169,1775.0290353753442,0.13054431067595101,1441.4558157105387,1779.2064533169746,21,-7,1.0,0.0,-3.0,0.3,-1.2,51,1,1.0,0.6,0.8,0.8,1.8,1,0.0,4.0,1.0,4.0,0.4393939393939394,-329.39580172317505,-30,-8,0.0,-0.6,-3.8,-0.5,-3.0
fivb_vis:3635,2011-11-25,men,World Cup,WC_MEN,other,USA,ITA,107,113,1,3,team_b,Kumamoto Prefectural Gymnasium,,True,fivb_vis,3635,251,30,1691.3999359028285,1702.2542360941256,0.4843844863433029,1675.8996323398428,1717.7545396571113,50,1,1.0,0.6,0.8,0.6,0.8,39,3,1.0,0.6,0.6,0.7,0.9,3,0.3333333333333333,4.0,1.0,4.0,0.45454545454545453,-10.85430019129717,11,-2,0.0,0.0,0.20000000000000007,-0.09999999999999998,-0.09999999999999998
fivb_vis:3636,2011-11-27,men,World Cup,WC_MEN,other,IRN,USA,54,77,0,3,team_b,Marine Messe,,True,fivb_vis,3636,251,31,1517.8923445084931,1675.8996323398428,0.2870892562168104,1508.7054883095552,1685.0864885387807,31,3,2.0,0.8,0.4,0.5,-0.4,51,-1,2.0,0.4,-0.2,0.5,0.3,1,0.0,4.0,1.0,4.0,0.4696969696969697,-158.0072878313497,-20,4,0.0,0.4,0.6000000000000001,0.0,-0.7
fivb_vis:3637,2011-11-27,men,World Cup,WC_MEN,other,POL,CHN,92,85,3,1,team_a,Marine Messe,,True,fivb_vis,3637,251,32,1676.0773925984877,1441.4558157105387,0.794226128661953,1682.6621564813051,1434.8710518277212,38,1,2.0,0.8,1.6,0.7,0.8,22,-8,2.0,0.0,-2.6,0.2,-1.6,1,1.0,4.0,1.0,4.0,0.48484848484848486,234.621576887949,16,9,0.0,0.8,4.2,0.49999999999999994,2.4000000000000004
fivb_vis:3638,2011-11-27,men,World Cup,WC_MEN,other,JPN,EGY,102,81,3,1,team_a,Marine Messe,,True,fivb_vis,3638,251,33,1425.5941789216317,1376.1861992573697,0.5706283334483094,1439.3340722512858,1362.4463059277157,52,-7,2.0,0.0,-1.8,0.1,-1.8,40,-2,2.0,0.2,-1.6,0.3,-0.9,4,1.0,4.0,1.0,4.0,0.5,49.40797966426203,12,-5,0.0,-0.2,-0.19999999999999996,-0.19999999999999998,-0.9
fivb_vis:3639,2011-11-27,men,World Cup,WC_MEN,other,SRB,RUS,47,75,0,3,team_b,Hamamatsu Arena,,True,fivb_vis,3639,251,34,1581.3139207538402,1743.0002106258587,0.2827743851686857,1572.2651404284422,1752.0489909512567,27,-1,2.0,0.2,-1.4,0.5,0.0,47,1,2.0,0.8,1.4,0.7,1.2,2,0.5,4.0,1.0,4.0,0.5151515151515151,-161.6862898720185,-20,-2,0.0,-0.6000000000000001,-2.8,-0.19999999999999996,-1.2
fivb_vis:3640,2011-11-27,men,World Cup,WC_MEN,other,ARG,BRA,63,75,0,3,team_b,Hamamatsu Arena,,True,fivb_vis,3640,251,35,1598.072303963738,1779.2064533169746,0.26063090856936133,1589.7321148895185,1787.5466423911942,44,-1,2.0,0.6,0.6,0.6,0.4,52,2,2.0,0.8,1.6,0.8,1.6,1,0.0,4.0,1.0,4.0,0.5303030303030303,-181.13414935323658,-8,-3,0.0,-0.20000000000000007,-1.0,-0.20000000000000007,-1.2000000000000002
fivb_vis:3641,2011-11-27,men,World Cup,WC_MEN,other,CUB,ITA,94,83,3,1,team_a,Hamamatsu Arena,,True,fivb_vis,3641,251,36,1664.875041171748,1717.7545396571113,0.4244824984769576,1683.2916012204855,1699.3379796083739,36,1,2.0,0.6,0.6,0.7,0.6,40,4,2.0,0.8,1.4,0.7,0.9,1,0.0,4.0,1.0,4.0,0.5454545454545454,-52.87949848536323,-4,-3,0.0,-0.20000000000000007,-0.7999999999999999,0.0,-0.30000000000000004
fivb_vis:3642,2011-11-28,men,World Cup,WC_MEN,other,IRN,EGY,75,54,3,0,team_a,Marine Messe,,True,fivb_vis,3642,251,37,1508.7054883095552,1362.4463059277157,0.6988727048943747,1518.3415617529351,1352.8102324843358,32,-1,1.0,0.6,-0.6,0.5,-0.5,41,-3,1.0,0.2,-1.4,0.3,-0.9,2,0.5,4.0,1.0,4.0,0.5606060606060606,146.25918238183954,-9,2,0.0,0.39999999999999997,0.7999999999999999,0.2,0.4
fivb_vis:3643,2011-11-28,men,World Cup,WC_MEN,other,POL,USA,75,53,3,0,team_a,Marine Messe,,True,fivb_vis,3643,251,38,1682.6621564813051,1685.0864885387807,0.49651116233810194,1698.7737992864859,1668.9748457336,39,2,1.0,0.8,1.4,0.7,0.7,52,1,1.0,0.4,-0.2,0.6,0.9,0,,4.0,1.0,4.0,0.5757575757575758,-2.424332057475567,-13,1,0.0,0.4,1.5999999999999999,0.09999999999999998,-0.20000000000000007
fivb_vis:3644,2011-11-28,men,World Cup,WC_MEN,other,JPN,CHN,76,67,3,0,team_a,Marine Messe,,True,fivb_vis,3644,251,39,1439.3340722512858,1434.8710518277212,0.506422449434306,1455.128553869388,1419.076570209619,53,1,1.0,0.2,-1.0,0.2,-1.3,23,-9,1.0,0.0,-2.4,0.1,-2.1,2,0.0,4.0,1.0,4.0,0.5909090909090909,4.463020423564558,30,10,0.0,0.2,1.4,0.1,0.8
fivb_vis:3645,2011-11-28,men,World Cup,WC_MEN,other,ARG,RUS,64,75,0,3,team_b,Hamamatsu Arena,,True,fivb_vis,3645,251,40,1589.7321148895185,1752.0489909512567,0.28203876568998726,1580.7068743874388,1761.0742314533363,45,-2,1.0,0.4,-0.6,0.5,-0.1,48,2,1.0,0.8,1.6,0.8,1.6,3,0.0,4.0,1.0,4.0,0.6060606060606061,-162.31687606173818,-3,-4,0.0,-0.4,-2.2,-0.30000000000000004,-1.7000000000000002
fivb_vis:3646,2011-11-28,men,World Cup,WC_MEN,other,CUB,BRA,102,107,3,2,team_a,Hamamatsu Arena,,True,fivb_vis,3646,251,41,1683.2916012204855,1787.5466423911942,0.3543116053414764,1703.9536298495582,1766.8846137621215,37,2,1.0,0.8,1.6,0.7,0.7,53,3,1.0,0.8,1.6,0.8,1.7,4,0.25,4.0,1.0,4.0,0.6212121212121212,-104.25504117070864,-16,-1,0.0,0.0,0.0,-0.10000000000000009,-1.0
fivb_vis:3647,2011-11-28,men,World Cup,WC_MEN,other,SRB,ITA,83,97,1,3,team_b,Hamamatsu Arena,,True,fivb_vis,3647,251,42,1572.2651404284422,1699.3379796083739,0.3248678285459918,1561.8693699149705,1709.7337501218456,28,-2,1.0,0.2,-1.4,0.4,-0.5,41,-1,1.0,0.8,1.4,0.6,0.5,1,1.0,4.0,1.0,4.0,0.6363636363636364,-127.07283917993163,-13,-1,0.0,-0.6000000000000001,-2.8,-0.19999999999999996,-1.0
fivb_vis:3648,2011-11-29,men,World Cup,WC_MEN,other,POL,EGY,76,66,3,0,team_a,Marine Messe,,True,fivb_vis,3648,251,43,1698.7737992864859,1352.8102324843358,0.8799045274586117,1702.6168544078103,1348.9671773630114,40,3,1.0,0.8,1.6,0.7,0.9,42,-4,1.0,0.2,-1.4,0.3,-0.9,3,1.0,4.0,1.0,4.0,0.6515151515151515,345.9635668021501,-2,7,0.0,0.6000000000000001,3.0,0.39999999999999997,1.8
fivb_vis:3649,2011-11-29,men,World Cup,WC_MEN,other,IRN,CHN,55,75,0,3,team_b,Marine Messe,,True,fivb_vis,3649,251,44,1518.3415617529351,1419.076570209619,0.6390896666359109,1497.890692420586,1439.527439541968,33,1,1.0,0.8,0.6,0.6,0.0,24,-10,1.0,0.0,-2.4,0.0,-2.6,0,,4.0,1.0,4.0,0.6666666666666666,99.26499154331623,9,11,0.0,0.8,3.0,0.6,2.6
fivb_vis:3650,2011-11-29,men,World Cup,WC_MEN,other,JPN,USA,68,89,0,3,team_b,Marine Messe,,True,fivb_vis,3650,251,45,1455.128553869388,1668.9748457336,0.2260067634593032,1447.8963374386904,1676.2070621642977,54,2,1.0,0.4,-0.2,0.3,-0.8,53,-1,1.0,0.4,-0.4,0.6,0.8,2,0.0,4.0,1.0,4.0,0.6818181818181818,-213.84629186421193,1,3,0.0,0.0,0.2,-0.3,-1.6
fivb_vis:3651,2011-11-29,men,World Cup,WC_MEN,other,CUB,RUS,80,100,1,3,team_b,Hamamatsu Arena,,True,fivb_vis,3651,251,46,1703.9536298495582,1761.0742314533363,0.41852956038414657,1690.5606839172656,1774.467177385629,38,3,1.0,0.8,1.2,0.7,0.7,49,3,1.0,0.8,1.6,0.9,2.1,0,,4.0,1.0,4.0,0.696969696969697,-57.12060160377814,-11,0,0.0,0.0,-0.40000000000000013,-0.20000000000000007,-1.4000000000000001
fivb_vis:3652,2011-11-29,men,World Cup,WC_MEN,other,ARG,ITA,95,109,1,3,team_b,Hamamatsu Arena,,True,fivb_vis,3652,251,47,1580.7068743874388,1709.7337501218456,0.3224056211858616,1570.3898945094913,1720.050729999793,46,-3,1.0,0.2,-1.4,0.5,-0.2,42,1,1.0,0.8,1.2,0.6,0.5,1,0.0,4.0,1.0,4.0,0.7121212121212122,-129.02687573440676,4,-4,0.0,-0.6000000000000001,-2.5999999999999996,-0.09999999999999998,-0.7
fivb_vis:3653,2011-11-29,men,World Cup,WC_MEN,other,SRB,BRA,97,92,3,1,team_a,Hamamatsu Arena,,True,fivb_vis,3653,251,48,1561.8693699149705,1766.8846137621215,0.23502295964177225,1586.3486352064338,1742.4053484706583,29,-3,1.0,0.2,-1.4,0.3,-0.9,54,-1,1.0,0.6,1.0,0.7,1.3,2,0.5,4.0,1.0,4.0,0.7272727272727273,-205.01524384715094,-25,-2,0.0,-0.39999999999999997,-2.4,-0.39999999999999997,-2.2
fivb_vis:3654,2011-12-02,men,World Cup,WC_MEN,other,IRN,BRA,54,75,0,3,team_b,Yoyogi National Stadium,,True,fivb_vis,3654,251,49,1497.890692420586,1742.4053484706583,0.19662243108435482,1491.5987746258866,1748.6972662653577,34,-1,3.0,0.6,-0.2,0.6,0.0,55,-2,3.0,0.6,0.8,0.6,0.8,1,0.0,4.0,1.0,4.0,0.7424242424242424,-244.5146560500723,-21,1,0.0,0.0,-1.0,0.0,-0.8
fivb_vis:3655,2011-12-02,men,World Cup,WC_MEN,other,POL,ITA,102,106,3,2,team_a,Yoyogi National Stadium,,True,fivb_vis,3655,251,50,1702.6168544078103,1720.050729999793,0.47493167257355934,1719.4190408854563,1703.248543522147,41,4,3.0,0.8,1.8,0.7,1.0,43,2,3.0,0.8,1.4,0.6,0.5,1,0.0,4.0,1.0,4.0,0.7575757575757576,-17.43387559198277,-2,2,0.0,0.0,0.40000000000000013,0.09999999999999998,0.5
fivb_vis:3656,2011-12-02,men,World Cup,WC_MEN,other,JPN,RUS,62,75,0,3,team_b,Yoyogi National Stadium,,True,fivb_vis,3656,251,51,1447.8963374386904,1774.467177385629,0.13240117923693595,1443.6594997031084,1778.704015121211,55,-1,3.0,0.4,-0.2,0.2,-1.2,50,4,3.0,0.8,1.4,0.9,2.0,3,0.0,4.0,1.0,4.0,0.7727272727272727,-326.5708399469386,5,-5,0.0,-0.4,-1.5999999999999999,-0.7,-3.2
fivb_vis:3657,2011-12-02,men,World Cup,WC_MEN,other,SRB,EGY,97,93,3,1,team_a,Tokyo Metropolitan Gymnasium,,True,fivb_vis,3657,251,52,1586.3486352064338,1348.9671773630114,0.7968104470097983,1592.8507009021203,1342.465111667325,30,1,3.0,0.4,-0.8,0.4,-0.4,43,-5,3.0,0.0,-2.6,0.2,-1.5,2,0.5,4.0,1.0,4.0,0.7878787878787878,237.38145784342237,-13,6,0.0,0.4,1.8,0.2,1.1
fivb_vis:3658,2011-12-02,men,World Cup,WC_MEN,other,CUB,CHN,109,107,3,2,team_a,Tokyo Metropolitan Gymnasium,,True,fivb_vis,3658,251,53,1690.5606839172656,1439.527439541968,0.8092375414322753,1696.6650825914328,1433.4230408678009,39,-1,3.0,0.6,0.2,0.7,0.8,25,1,3.0,0.2,-1.2,0.1,-2.0,0,,4.0,1.0,4.0,0.803030303030303,251.0332443752975,14,-2,0.0,0.39999999999999997,1.4,0.6,2.8
fivb_vis:3659,2011-12-02,men,World Cup,WC_MEN,other,ARG,USA,97,112,2,3,team_b,Tokyo Metropolitan Gymnasium,,True,fivb_vis,3659,251,54,1570.3898945094913,1676.2070621642977,0.35225709306047853,1559.117667531556,1687.479289142233,47,-4,3.0,0.2,-1.4,0.5,-0.1,54,1,3.0,0.6,0.8,0.6,0.8,2,0.0,4.0,1.0,4.0,0.8181818181818182,-105.81716765480633,-7,-5,0.0,-0.39999999999999997,-2.2,-0.09999999999999998,-0.9
fivb_vis:3660,2011-12-03,men,World Cup,WC_MEN,other,IRN,RUS,68,81,0,3,team_b,Yoyogi National Stadium,,True,fivb_vis,3660,251,55,1491.5987746258866,1778.704015121211,0.16074293836238446,1486.4550005982903,1783.8477891488071,35,-2,1.0,0.4,-1.0,0.5,-0.5,51,5,1.0,1.0,2.6,0.9,2.1,0,,4.0,1.0,4.0,0.8333333333333334,-287.1052404953243,-16,-7,0.0,-0.6,-3.6,-0.4,-2.6
fivb_vis:3661,2011-12-03,men,World Cup,WC_MEN,other,POL,BRA,99,104,2,3,team_b,Yoyogi National Stadium,,True,fivb_vis,3661,251,56,1719.4190408854563,1748.6972662653577,0.4579647020577075,1704.7641704196096,1763.3521367312044,42,5,1.0,1.0,2.2,0.8,1.4,56,1,1.0,0.6,0.8,0.6,0.8,4,0.0,4.0,1.0,4.0,0.8484848484848485,-29.278225379901414,-14,4,0.0,0.4,1.4000000000000001,0.20000000000000007,0.5999999999999999
fivb_vis:3662,2011-12-03,men,World Cup,WC_MEN,other,JPN,ITA,68,76,0,3,team_b,Yoyogi National Stadium,,True,fivb_vis,3662,251,57,1443.6594997031084,1703.248543522147,0.18327500408278585,1437.7946995724592,1709.1133436527962,56,-2,1.0,0.4,-0.6,0.2,-1.2,44,-1,1.0,0.6,0.6,0.6,0.6,3,0.0,4.0,1.0,4.0,0.8636363636363636,-259.5890438190386,12,-1,0.0,-0.19999999999999996,-1.2,-0.39999999999999997,-1.7999999999999998
